"","player_name","batter","pitch_seq","description","hit_speed","hit_angle"
"442","Jose Berrios",593160,"FT|FF","In play, out(s)","null","null"
"446","Jose Berrios",449181,"FT|CU","In play, out(s)","90.5","21.88"
"449","Jose Berrios",521692,"CU|FF","In play, no out","108.8","11.61"
"451","Jose Berrios",593160,"FT|FT","Called Strike","null","null"
"454","Jose Berrios",596144,"FF|FF","Foul","null","null"
"456","Jose Berrios",596144,"FF|FF","In play, no out","111.7","-1.76"
"458","Jose Berrios",449181,"FF|CU","In play, no out","91.2","-1.92"
"460","Jose Berrios",434778,"CH|CH","In play, run(s)","109.9","24.94"
"463","Jose Berrios",543333,"CH|CH","Swinging Strike","null","null"
"464","Jose Berrios",543333,"CH|FT","In play, out(s)","106","20.7"
"469","Jose Berrios",502481,"FF|FF","Called Strike","null","null"
"471","Jose Berrios",460086,"FF|CU","In play, run(s)","null","null"
"473","Jose Berrios",460086,"FT|FT","Called Strike","null","null"
"475","Jose Berrios",435079,"FT|FF","In play, out(s)","88.3","22.62"
"476","Jose Berrios",435079,"FF|FF","Foul","null","null"
"478","Jose Berrios",607385,"FT|FF","Swinging Strike","null","null"
"488","Jose Berrios",400121,"FT|CU","Called Strike","null","null"
"491","Jose Berrios",502110,"CU|CU","Swinging Strike (Blocked)","null","null"
"492","Jose Berrios",502110,"CU|CU","Called Strike","null","null"
"497","Jose Berrios",457708,"FF|FF","Called Strike","null","null"
"499","Jose Berrios",431171,"CU|FT","Foul","null","null"
"501","Jose Berrios",431171,"CU|FF","Called Strike","null","null"
"502","Jose Berrios",431171,"FF|FT","Foul","null","null"
"503","Jose Berrios",431171,"FT|CU","In play, out(s)","72","33.85"
"505","Jose Berrios",543510,"CU|CU","In play, no out","101.5","4.69"
"507","Jose Berrios",543510,"CU|FT","Swinging Strike","null","null"
"513","Jose Berrios",400121,"CU|FF","Called Strike","null","null"
"515","Jose Berrios",502110,"FT|FF","In play, out(s)","96.1","50.37"
"519","Jose Berrios",457708,"FF|FT","In play, out(s)","null","null"
"521","Jose Berrios",431171,"FT|FT","In play, no out","90.3","-3.52"
"525","Jose Berrios",543510,"CU|FF","Foul","null","null"
"528","Jose Berrios",543510,"CU|FF","In play, run(s)","106.1","27.54"
"531","Jose Berrios",461865,"FF|FF","Swinging Strike","null","null"
"532","Jose Berrios",461865,"FF|CU","In play, out(s)","73.4","52.23"
"536","Jose Berrios",607385,"CU|FF","Foul","null","null"
"538","Jose Berrios",607385,"CU|FT","Called Strike","null","null"
"540","Jose Berrios",607385,"FF|FF","Foul","null","null"
"548","Jose Berrios",400121,"CU|CH","Called Strike","null","null"
"550","Jose Berrios",400121,"CU|FF","Foul (Runner Going)","null","null"
"552","Jose Berrios",457708,"FT|CU","Called Strike","null","null"
"553","Jose Berrios",457708,"CU|FF","Swinging Strike","null","null"
"556","Jose Berrios",431171,"CU|FF","Swinging Strike","null","null"
"557","Jose Berrios",431171,"FF|CU","Called Strike","null","null"
"559","Jose Berrios",543510,"FF|CH","Called Strike","null","null"
"560","Jose Berrios",543510,"CH|CU","In play, no out","102.7","14.85"
"561","Jose Berrios",543510,"CU|FF","Called Strike","null","null"
"563","Jose Berrios",461865,"FT|FT","In play, out(s)","null","null"
"565","Jose Berrios",461865,"CH|FT","Swinging Strike","null","null"
"570","Jose Berrios",607385,"FF|FF","Foul","null","null"
"573","Jose Berrios",502481,"CU|FT","Foul","null","null"
"574","Jose Berrios",502481,"FT|FT","Swinging Strike","null","null"
"576","Jose Berrios",502481,"FT|FT","Called Strike","null","null"
"578","Jose Berrios",456715,"FT|FT","Called Strike","null","null"
"580","Jose Berrios",434778,"FT|CU","Swinging Strike (Blocked)","null","null"
"581","Jose Berrios",434778,"CU|FT","Called Strike","null","null"
"583","Jose Berrios",434778,"FT|CH","Foul","null","null"
"592","Jose Berrios",444876,"FT|FT","Called Strike","null","null"
"594","Jose Berrios",444876,"CU|FT","In play, run(s)","103.5","-5.23"
"596","Jose Berrios",609275,"FT|CU","Hit By Pitch","null","null"
"597","Jose Berrios",609275,"CU|FT","Foul","null","null"
"609","Jose Berrios",460086,"CU|FT","Foul","null","null"
"610","Jose Berrios",460086,"FT|FT","Called Strike","null","null"
"616","Jose Berrios",502481,"CH|FT","In play, run(s)","88","3.65"
"617","Jose Berrios",502481,"FT|CH","Foul","null","null"
"619","Jose Berrios",456715,"FT|CU","Foul","null","null"
"621","Jose Berrios",543333,"CH|CU","Swinging Strike","null","null"
"623","Jose Berrios",543333,"CU|FT","In play, out(s)","81.2","-4.81"
"629","Jose Berrios",456715,"CU|FF","Called Strike","null","null"
"630","Jose Berrios",456715,"FF|CU","Called Strike","null","null"
"632","Jose Berrios",521692,"CU|FF","Called Strike","null","null"
"634","Jose Berrios",596144,"FF|CU","Swinging Strike","null","null"
"635","Jose Berrios",596144,"CU|FT","In play, out(s)","null","null"
"639","Jose Berrios",444876,"CU|CU","Called Strike","null","null"
"640","Jose Berrios",444876,"CU|FF","In play, out(s)","80.3","37.71"
"642","Jose Berrios",543333,"CH|FT","Foul","null","null"
"644","Jose Berrios",543333,"FT|FT","Swinging Strike","null","null"
"646","Jose Berrios",543333,"CH|CU","Foul","null","null"
"647","Jose Berrios",543333,"CU|FT","In play, out(s)","97.8","28.66"
"649","Jose Berrios",543807,"FT|FF","Foul","null","null"
"651","Jose Berrios",543807,"CU|FT","In play, no out","73","10.15"
"653","Jose Berrios",543807,"FF|FF","Foul","null","null"
"654","Jose Berrios",543807,"FF|FF","Foul","null","null"
"657","Jose Berrios",608324,"CU|FT","Foul","null","null"
"658","Jose Berrios",608324,"FT|CU","Called Strike","null","null"
"660","Jose Berrios",514888,"FT|CU","Called Strike","null","null"
"663","Jose Berrios",605512,"FT|CU","In play, out(s)","88.3","23.67"
"664","Jose Berrios",605512,"CU|FF","Called Strike","null","null"
"668","Jose Berrios",543807,"CU|CU","In play, run(s)","105.7","17.92"
"670","Jose Berrios",608324,"CU|FT","Called Strike","null","null"
"671","Jose Berrios",608324,"FT|FT","In play, run(s)","92.7","29.4"
"675","Jose Berrios",621043,"FF|FT","Foul","null","null"
"676","Jose Berrios",621043,"FT|CU","In play, out(s)","null","null"
"680","Jose Berrios",503556,"FT|CH","In play, no out","105","3.85"
"686","Jose Berrios",605512,"FF|FT","Called Strike","null","null"
"688","Jose Berrios",503556,"FT|CU","In play, out(s)","null","null"
"692","Jose Berrios",523253,"FF|FT","Foul","null","null"
"695","Jose Berrios",523253,"CU|FF","Foul","null","null"
"696","Jose Berrios",523253,"FF|CU","In play, out(s)","91.8","33.59"
"699","Jose Berrios",595281,"CH|CU","Called Strike","null","null"
"700","Jose Berrios",595281,"CU|FF","Swinging Strike","null","null"
"702","Jose Berrios",446334,"CU|CU","Swinging Strike","null","null"
"703","Jose Berrios",446334,"CU|CH","In play, run(s)","97.9","31.32"
"705","Jose Berrios",543543,"FT|FT","Swinging Strike","null","null"
"707","Jose Berrios",543543,"CH|FT","In play, out(s)","81.6","62.63"
"710","Jose Berrios",545338,"FF|FT","Foul","null","null"
"711","Jose Berrios",545338,"FT|CH","Foul","null","null"
"712","Jose Berrios",545338,"CH|FF","In play, out(s)","88.1","22.59"
"714","Jose Berrios",572816,"CU|CH","Foul","null","null"
"716","Jose Berrios",572816,"FF|CH","Foul","null","null"
"718","Jose Berrios",572816,"CH|FF","Swinging Strike","null","null"
"722","Jose Berrios",542921,"CU|FF","Called Strike","null","null"
"723","Jose Berrios",542921,"FF|FF","In play, out(s)","101.4","58.92"
"728","Jose Berrios",435064,"FF|FF","In play, run(s)","109.2","21.52"
"730","Jose Berrios",523253,"CU|CU","Called Strike","null","null"
"732","Jose Berrios",523253,"FT|FF","Foul","null","null"
"734","Jose Berrios",523253,"CU|CU","Foul","null","null"
"735","Jose Berrios",523253,"CU|FF","Foul","null","null"
"736","Jose Berrios",523253,"FF|CU","Foul","null","null"
"738","Jose Berrios",523253,"FF|FF","Foul","null","null"
"739","Jose Berrios",523253,"FF|FF","In play, out(s)","null","null"
"742","Jose Berrios",595281,"CH|FT","Foul","null","null"
"743","Jose Berrios",595281,"FT|FF","Swinging Strike","null","null"
"745","Jose Berrios",446334,"FF|FT","Called Strike","null","null"
"746","Jose Berrios",446334,"FT|CU","In play, no out","98","15.91"
"748","Jose Berrios",523253,"FF|FF","In play, no out","102.6","11.6"
"752","Jose Berrios",595281,"FT|FF","Called Strike","null","null"
"753","Jose Berrios",595281,"FF|FT","Foul (Runner Going)","null","null"
"754","Jose Berrios",595281,"FT|FF","Called Strike","null","null"
"756","Jose Berrios",446334,"FF|CU","Called Strike","null","null"
"757","Jose Berrios",446334,"CU|FF","Foul","null","null"
"758","Jose Berrios",446334,"FF|CH","In play, out(s)","89.7","63.52"
"760","Jose Berrios",543543,"CU|FF","Foul","null","null"
"763","Jose Berrios",543543,"FF|CH","In play, run(s)","94","-16.48"
"766","Jose Berrios",572816,"FT|FT","Foul","null","null"
"768","Jose Berrios",572816,"FF|FF","Foul","null","null"
"769","Jose Berrios",572816,"FF|FF","In play, out(s)","90.8","32.19"
"771","Jose Berrios",519306,"FF|CU","In play, no out","92.5","15.86"
"778","Jose Berrios",435064,"FF|FF","Foul","null","null"
"780","Jose Berrios",435064,"FF|FF","Called Strike","null","null"
"781","Jose Berrios",435064,"FF|CU","Foul (Runner Going)","null","null"
"782","Jose Berrios",435064,"CU|FF","In play, out(s)","null","null"
"786","Jose Berrios",545338,"CH|CH","In play, out(s)","87.7","-4.57"
"790","Jose Berrios",467793,"FT|FT","Swinging Strike","null","null"
"791","Jose Berrios",467793,"FT|FF","Foul","null","null"
"792","Jose Berrios",467793,"FF|FT","Foul","null","null"
"794","Jose Berrios",435063,"FF|CU","Hit By Pitch","null","null"
"795","Jose Berrios",435063,"CU|CU","Called Strike","null","null"
"798","Jose Berrios",435063,"FT|FF","Foul","null","null"
"801","Jose Berrios",608070,"CH|FF","Foul","null","null"
"802","Jose Berrios",608070,"FF|FT","In play, run(s)","103.2","12.86"
"803","Jose Berrios",608070,"FT|FT","Called Strike","null","null"
"807","Jose Berrios",434658,"FF|FF","Foul","null","null"
"809","Jose Berrios",434658,"FF|CU","Swinging Strike","null","null"
"810","Jose Berrios",434658,"CU|FF","In play, out(s)","58.1","29.21"
"812","Jose Berrios",547379,"CU|CU","In play, out(s)","84.7","48.78"
"813","Jose Berrios",547379,"CU|FF","Called Strike","null","null"
"816","Jose Berrios",543401,"CH|FT","Called Strike","null","null"
"817","Jose Berrios",543401,"FT|CH","In play, out(s)","88","59.39"
"821","Jose Berrios",596019,"CH|FT","Foul","null","null"
"822","Jose Berrios",596019,"FT|CU","Called Strike","null","null"
"824","Jose Berrios",596019,"FF|FT","In play, out(s)","90.1","15.96"
"826","Jose Berrios",435063,"FT|FF","In play, out(s)","95.9","60.39"
"828","Jose Berrios",435063,"FT|FF","Foul","null","null"
"830","Jose Berrios",608070,"FT|CH","In play, out(s)","93.9","21.83"
"831","Jose Berrios",608070,"CH|FF","Called Strike","null","null"
"833","Jose Berrios",502082,"FT|FF","Called Strike","null","null"
"834","Jose Berrios",502082,"FF|CH","Foul","null","null"
"835","Jose Berrios",502082,"CH|FF","Swinging Strike","null","null"
"838","Jose Berrios",434658,"FT|FF","Foul","null","null"
"839","Jose Berrios",434658,"FF|FF","Swinging Strike","null","null"
"844","Jose Berrios",571980,"FF|FF","Called Strike","null","null"
"845","Jose Berrios",571980,"FF|CH","Foul","null","null"
"846","Jose Berrios",571980,"CH|FT","Swinging Strike","null","null"
"848","Jose Berrios",547379,"FF|FT","In play, out(s)","104.7","-12.37"
"851","Jose Berrios",467793,"FT|CU","Called Strike","null","null"
"853","Jose Berrios",543401,"FF|CU","Foul","null","null"
"856","Jose Berrios",543401,"FT|FT","Foul","null","null"
"857","Jose Berrios",543401,"FT|FT","Swinging Strike","null","null"
"859","Jose Berrios",596019,"CH|CU","Foul","null","null"
"862","Jose Berrios",596019,"FF|CU","In play, out(s)","92.2","-17.7"
"864","Jose Berrios",608070,"FT|FF","In play, no out","81.1","21.64"
"865","Jose Berrios",608070,"FF|FT","Called Strike","null","null"
"867","Jose Berrios",502082,"FT|FF","Foul","null","null"
"868","Jose Berrios",502082,"FF|FT","In play, out(s)","65.8","39.38"
"872","Jose Berrios",435063,"CU|FF","Foul","null","null"
"874","Jose Berrios",435063,"CH|CU","In play, no out","103.6","17.59"
"877","Jose Berrios",467793,"CH|FT","In play, out(s)","null","null"
"879","Jose Berrios",571980,"FT|CH","In play, out(s)","79.4","3.41"
"880","Jose Berrios",571980,"CH|FT","Called Strike","null","null"
"881","Jose Berrios",571980,"FT|FT","Foul","null","null"
"883","Jose Berrios",543401,"FT|CU","In play, out(s)","99.7","-1.89"
"884","Jose Berrios",543401,"CU|FF","Foul","null","null"
"890","Jose Berrios",502110,"CH|FF","Foul","null","null"
"891","Jose Berrios",502110,"FF|FT","Called Strike","null","null"
"895","Jose Berrios",408234,"CH|FT","Swinging Strike","null","null"
"900","Jose Berrios",408234,"FT|CH","Foul","null","null"
"901","Jose Berrios",408234,"CH|CH","Foul (Runner Going)","null","null"
"905","Jose Berrios",457708,"FF|CH","Foul","null","null"
"907","Jose Berrios",457708,"CU|FT","Foul","null","null"
"909","Jose Berrios",457708,"CU|CH","Swinging Strike","null","null"
"911","Jose Berrios",457727,"FF|FT","Foul","null","null"
"919","Jose Berrios",457454,"CH|FT","Foul","null","null"
"923","Jose Berrios",578428,"FF|FF","In play, run(s)","102.1","22.68"
"925","Jose Berrios",400121,"CH|FF","Called Strike","null","null"
"927","Jose Berrios",572073,"FF|FF","Called Strike","null","null"
"928","Jose Berrios",572073,"FF|CU","In play, out(s)","85.6","53.44"
"932","Jose Berrios",430945,"FF|FF","Called Strike","null","null"
"935","Jose Berrios",448801,"FF|FT","Called Strike","null","null"
"936","Jose Berrios",448801,"FT|FF","Swinging Strike","null","null"
"939","Jose Berrios",448801,"FF|FF","Swinging Strike","null","null"
"941","Jose Berrios",476883,"CH|FF","Called Strike","null","null"
"944","Jose Berrios",476883,"FF|FT","In play, no out","86","-3.56"
"946","Jose Berrios",570731,"CH|FT","Foul","null","null"
"947","Jose Berrios",570731,"FT|CU","In play, out(s)","88.8","53.22"
"951","Jose Berrios",592518,"FT|CH","Swinging Strike","null","null"
"952","Jose Berrios",592518,"CH|CU","Foul","null","null"
"953","Jose Berrios",592518,"CU|CU","Called Strike","null","null"
"958","Jose Berrios",430945,"FT|CU","Swinging Strike (Blocked)","null","null"
"959","Jose Berrios",430945,"CU|CU","Foul","null","null"
