pitch_type,player_name,batter,description,hit_speed,hit_angle
FF,Dillon Gee,408045,Called Strike,null,null
CH,Dillon Gee,461858,"In play, out(s)",95.3,-2.61
CH,Dillon Gee,461858,Called Strike,null,null
CH,Dillon Gee,596146,Ball,null,null
CH,Dillon Gee,596146,"In play, out(s)",58.3,-27.75
KC,Dillon Gee,596146,Called Strike,null,null
FC,Dillon Gee,596146,Foul,null,null
FT,Dillon Gee,500871,Ball,null,null
KC,Dillon Gee,500871,Ball,null,null
FT,Dillon Gee,500871,Foul,null,null
CH,Dillon Gee,500871,Called Strike,null,null
FT,Dillon Gee,500871,Foul,null,null
CH,Dillon Gee,500871,Ball,null,null
FT,Dillon Gee,500871,"In play, no out",102.8,3.58
CH,Dillon Gee,408045,Ball,null,null
FC,Dillon Gee,408045,Foul,null,null
KC,Dillon Gee,408045,Ball,null,null
FT,Dillon Gee,408045,Called Strike,null,null
FC,Dillon Gee,408045,"In play, out(s)",85.4,-17.7
FC,Dillon Gee,593871,Ball,null,null
FT,Dillon Gee,593871,Called Strike,null,null
FC,Dillon Gee,593871,Ball,null,null
FT,Dillon Gee,593871,"In play, out(s)",80.3,-23.56
CH,Dillon Gee,435559,Ball,null,null
FC,Dillon Gee,435559,"In play, out(s)",null,null
CH,Dillon Gee,435559,Ball,null,null
FC,Dillon Gee,435559,Foul,null,null
KC,Dillon Gee,461858,Ball,null,null
FT,Dillon Gee,461858,Called Strike,null,null
FC,Dillon Gee,461858,"In play, run(s)",103.2,26.29
CH,Dillon Gee,572821,Ball,null,null
FC,Dillon Gee,572821,Ball,null,null
CH,Dillon Gee,572821,Called Strike,null,null
KC,Dillon Gee,572821,"In play, out(s)",83.9,58.78
KC,Dillon Gee,572821,Called Strike,null,null
CH,Dillon Gee,572821,Ball,null,null
FT,Dillon Gee,457708,Called Strike,null,null
FT,Dillon Gee,457708,"In play, out(s)",null,null
FT,Dillon Gee,592444,"In play, out(s)",61,-47.63
FC,Dillon Gee,543510,Ball,null,null
FC,Dillon Gee,543510,Foul,null,null
FT,Dillon Gee,543510,Ball,null,null
FC,Dillon Gee,543510,Ball,null,null
FT,Dillon Gee,543510,"In play, no out",77.6,21.73
FT,Dillon Gee,430947,Foul Bunt,null,null
KC,Dillon Gee,430947,"In play, out(s)",85.8,40.18
FT,Dillon Gee,430947,Foul,null,null
FC,Dillon Gee,453056,Ball,null,null
FT,Dillon Gee,453056,"In play, out(s)",60.1,60.04
FT,Dillon Gee,453056,Called Strike,null,null
CH,Dillon Gee,543305,Swinging Strike,null,null
FT,Dillon Gee,543305,Ball,null,null
FC,Dillon Gee,543305,"In play, out(s)",88.7,48.3
FT,Dillon Gee,596142,Called Strike,null,null
KC,Dillon Gee,596142,"In play, out(s)",null,null
FC,Dillon Gee,596142,Ball,null,null
FT,Dillon Gee,544369,Called Strike,null,null
FC,Dillon Gee,544369,Ball,null,null
KC,Dillon Gee,544369,"In play, out(s)",93.5,-21.77
CH,Dillon Gee,544369,Ball,null,null
FT,Dillon Gee,544369,Foul,null,null
CH,Dillon Gee,435263,Called Strike,null,null
KC,Dillon Gee,435263,Swinging Strike,null,null
FT,Dillon Gee,435263,Ball,null,null
KC,Dillon Gee,435263,"In play, out(s)",96,34.19
FC,Dillon Gee,452104,Ball,null,null
CH,Dillon Gee,452104,"In play, out(s)",98.4,20.45
FT,Dillon Gee,452104,Called Strike,null,null
FT,Dillon Gee,452104,Ball,null,null
FT,Dillon Gee,592450,Foul,null,null
KC,Dillon Gee,592450,Ball,null,null
FT,Dillon Gee,592450,Foul,null,null
KC,Dillon Gee,592450,Ball,null,null
KC,Dillon Gee,592450,Ball,null,null
FT,Dillon Gee,592450,Called Strike,null,null
FT,Dillon Gee,592122,Foul,null,null
FT,Dillon Gee,592122,Foul,null,null
FC,Dillon Gee,592122,Called Strike,null,null
KC,Dillon Gee,592122,"In play, no out",77.2,21.36
FT,Dillon Gee,543305,Called Strike,null,null
FT,Dillon Gee,543305,Ball,null,null
FT,Dillon Gee,543305,Ball,null,null
FC,Dillon Gee,543305,Foul,null,null
FT,Dillon Gee,543305,Ball,null,null
CH,Dillon Gee,543305,"In play, out(s)",89.2,10.81
FT,Dillon Gee,596142,Foul,null,null
FT,Dillon Gee,596142,Ball,null,null
FT,Dillon Gee,596142,Foul,null,null
FT,Dillon Gee,596142,Ball,null,null
FT,Dillon Gee,596142,Called Strike,null,null
CH,Dillon Gee,544369,"In play, no out",103.9,11.82
FC,Dillon Gee,516770,Called Strike,null,null
FT,Dillon Gee,516770,Ball,null,null
KC,Dillon Gee,516770,"In play, run(s)",96.4,25.28
FT,Dillon Gee,435263,Called Strike,null,null
FT,Dillon Gee,435263,"In play, out(s)",90.5,34.78
FT,Dillon Gee,435263,Ball,null,null
FC,Dillon Gee,452104,"In play, out(s)",70.2,5.14
FT,Dillon Gee,592450,Foul,null,null
CH,Dillon Gee,592450,Foul,null,null
FT,Dillon Gee,592450,Called Strike,null,null
FT,Dillon Gee,592450,Called Strike,null,null
FT,Dillon Gee,592122,"In play, no out",95.5,18.81
FT,Dillon Gee,592122,Ball,null,null
FC,Dillon Gee,453056,Ball,null,null
FT,Dillon Gee,453056,Ball,null,null
FT,Dillon Gee,453056,Ball,null,null
FC,Dillon Gee,453056,Foul,null,null
FT,Dillon Gee,453056,Ball,null,null
FC,Dillon Gee,596142,Ball,null,null
FC,Dillon Gee,596142,Foul,null,null
KC,Dillon Gee,596142,Called Strike,null,null
FT,Dillon Gee,596142,Foul,null,null
FT,Dillon Gee,596142,Ball,null,null
FT,Dillon Gee,596142,Foul,null,null
FT,Dillon Gee,596142,Called Strike,null,null
